91.9769	3.41872
92.4661	3.4187
92.9554	3.41869
93.4446	3.41868
93.9339	3.41866
94.4231	3.41865
94.9123	3.41863
95.4016	3.41862
95.8908	3.41861
96.38	3.41859
96.8693	3.41858
97.3585	3.41857
97.8477	3.41855
98.337	3.41854
98.8262	3.41853
99.3154	3.41852
99.8047	3.4185
100.294	3.41849
100.783	3.41848
101.272	3.41847
101.762	3.41846
102.251	3.41844
102.74	3.41843
103.229	3.41842
103.719	3.41841
104.208	3.4184
104.697	3.41839
105.186	3.41838
105.676	3.41837
106.165	3.41835
106.654	3.41834
107.143	3.41833
107.632	3.41832
108.122	3.41831
108.611	3.4183
109.1	3.41829
109.589	3.41828
110.079	3.41827
110.568	3.41826
111.057	3.41825
111.546	3.41824
112.036	3.41823
112.525	3.41822
113.014	3.41821
113.503	3.4182
113.993	3.41819
114.482	3.41818
114.971	3.41817
115.46	3.41817
115.949	3.41816
116.439	3.41815
116.928	3.41814
117.417	3.41813
117.906	3.41812
118.396	3.41811
118.885	3.4181
119.374	3.41809
119.863	3.41809
120.353	3.41808
120.842	3.41807
121.331	3.41806
121.82	3.41805
122.31	3.41804
122.799	3.41804
123.288	3.41803
123.777	3.41802
124.266	3.41801
124.756	3.418
125.245	3.41799
125.734	3.41798
126.223	3.41796
126.713	3.41795
127.202	3.41793
127.691	3.41792
128.18	3.4179
128.67	3.41789
129.159	3.41787
129.648	3.41786
130.137	3.41784
130.627	3.41783
131.116	3.41781
131.605	3.4178
132.094	3.41779
132.583	3.41777
133.073	3.41776
133.562	3.41774
134.051	3.41773
134.54	3.41772
135.03	3.4177
135.519	3.41769
136.008	3.41768
136.497	3.41766
136.987	3.41765
137.476	3.41764
137.965	3.41762
138.454	3.41761
138.944	3.4176
139.433	3.41759
139.922	3.41757
140.411	3.41756
140.9	3.41755
141.39	3.41754
141.879	3.41752
142.368	3.41751
142.857	3.4175
143.347	3.41749
143.836	3.41748
144.325	3.41746
144.814	3.41745
145.304	3.41744
145.793	3.41743
146.282	3.41742
146.771	3.41741
147.261	3.4174
147.75	3.41738
148.239	3.41737
148.728	3.41736
149.217	3.41735
149.707	3.41734
150.196	3.41733
150.685	3.41732
151.174	3.41731
151.664	3.4173
152.153	3.41729
152.642	3.41728
153.131	3.41727
153.621	3.41726
154.11	3.41724
154.599	3.41723
155.088	3.41722
155.578	3.41721
156.067	3.4172
156.556	3.41719
157.045	3.41718
157.534	3.41717
158.024	3.41716
158.513	3.41715
159.002	3.41715
159.491	3.41714
159.981	3.41713
160.47	3.41712
160.959	3.41711
161.448	3.4171
161.938	3.41709
162.427	3.41708
162.916	3.41707
163.405	3.41706
163.895	3.41705
164.384	3.41704
164.873	3.41703
165.362	3.41702
165.851	3.41702
166.341	3.41701
166.83	3.417
167.319	3.41699
167.808	3.41698
168.298	3.41697
168.787	3.41696
169.276	3.41695
169.765	3.41695
170.255	3.41694
170.744	3.41693
171.233	3.41692
171.722	3.41691
172.212	3.4169
172.701	3.4169
173.19	3.41689
173.679	3.41688
174.168	3.41687
174.658	3.41686
175.147	3.41686
175.636	3.41685
176.125	3.41684
176.615	3.41683
177.104	3.41682
177.593	3.41682
178.082	3.41681
178.572	3.4168
179.061	3.41679
179.55	3.41679
180.039	3.41678
180.529	3.41677
181.018	3.41676
181.507	3.41676
181.996	3.41675
182.485	3.41674
182.975	3.41673
183.464	3.41673
183.953	3.41672
184.442	3.41671
184.932	3.4167
185.421	3.4167
185.91	3.41669
186.399	3.41668
186.889	3.41668
187.378	3.41667
187.867	3.41666
188.356	3.41665
188.846	3.41665
189.335	3.41664
189.824	3.41663
190.313	3.41663
190.802	3.41662
191.292	3.41661
191.781	3.41661
192.27	3.4166
192.759	3.41659
193.249	3.41659
193.738	3.41658
194.227	3.41657
194.716	3.41657
195.206	3.41656
195.695	3.41656
196.184	3.41655
196.673	3.41654
197.163	3.41654
197.652	3.41653
198.141	3.41652
198.63	3.41652
199.119	3.41651
199.609	3.4165
200.098	3.4165
200.587	3.41649
201.076	3.41649
201.566	3.41648
202.055	3.41647
202.544	3.41647
203.033	3.41646
203.523	3.41646
204.012	3.41645
204.501	3.41644
204.99	3.41644
205.48	3.41643
205.969	3.41643
206.458	3.41642
206.947	3.41642
207.437	3.41641
207.926	3.4164
208.415	3.4164
208.904	3.41639
209.393	3.41639
209.883	3.41638
210.372	3.41638
210.861	3.41637
211.35	3.41637
211.84	3.41636
212.329	3.41635
212.818	3.41635
213.307	3.41634
213.797	3.41634
214.286	3.41633
214.775	3.41633
215.264	3.41632
215.754	3.41632
216.243	3.41631
216.732	3.41631
217.221	3.4163
217.71	3.4163
218.2	3.41629
218.689	3.41629
219.178	3.41628
219.667	3.41628
220.157	3.41627
220.646	3.41627
221.135	3.41626
221.624	3.41626
222.114	3.41625
222.603	3.41625
223.092	3.41624
223.581	3.41624
224.071	3.41623
224.56	3.41623
225.049	3.41622
225.538	3.41622
226.027	3.41621
226.517	3.41621
227.006	3.4162
227.495	3.4162
227.984	3.41619
228.474	3.41619
228.963	3.41618
229.452	3.41618
229.941	3.41617
230.431	3.41617
230.92	3.41617
231.409	3.41616
231.898	3.41616
232.388	3.41615
232.877	3.41615
233.366	3.41614
233.855	3.41614
234.344	3.41613
234.834	3.41613
235.323	3.41612
235.812	3.41612
236.301	3.41612
236.791	3.41611
237.28	3.41611
237.769	3.4161
238.258	3.4161
238.748	3.41609
239.237	3.41609
239.726	3.41609
240.215	3.41608
240.705	3.41608
241.194	3.41607
241.683	3.41607
242.172	3.41606
242.661	3.41606
243.151	3.41606
243.64	3.41605
244.129	3.41605
244.618	3.41604
245.108	3.41604
245.597	3.41604
246.086	3.41603
246.575	3.41603
247.065	3.41602
247.554	3.41602
248.043	3.41602
248.532	3.41601
249.022	3.41601
249.511	3.416
250	3.416
